ID	TAG	ENTITYSTR
cymbalta.Post5.Sentence8	AE	hands and feet are tingling
cymbalta.Post6.Sentence1	AE	wake up drenched at night from sweating
cymbalta.Post6.Sentence5	SSI	anxiety
cymbalta.Post6.Sentence6	AE	in a fog
cymbalta.Post6.Sentence9	AE	contemplating suicide
cymbalta.Post6.Sentence12	AE	changed my whole thought process
cymbalta.Post6.Sentence12	AE	was in some sort of hell and couldn't escape
cymbalta.Post7.Sentence2	AE	Very sleepy
cymbalta.Post7.Sentence2	AE	unable to concentrate
cymbalta.Post7.Sentence2	AE	no motivation
cymbalta.Post7.Sentence2	AE	apathetic
cymbalta.Post7.Sentence2	AE	sexual problems
cymbalta.Post8.Sentence1	AE	EXTREME lower leg & foot swelling
cymbalta.Post8.Sentence1	AE	EXTREMELY itchy red rash lower extremities
cymbalta.Post8.Sentence1	AE	profuse sweating
cymbalta.Post8.Sentence1	AE	zombie state
cymbalta.Post8.Sentence1	AE	extreme sleepiness
cymbalta.Post8.Sentence1	AE	lower extremity cramping
cymbalta.Post8.Sentence1	AE	mouth sores
cymbalta.Post8.Sentence1	AE	extreme weight gain
cymbalta.Post8.Sentence1	AE	NO libedo
cymbalta.Post8.Sentence1	AE	very bad memory
cymbalta.Post8.Sentence4	AE	extreme allergic reaction
cymbalta.Post8.Sentence5	AE	upper lip swelled up
cymbalta.Post8.Sentence5	AE	landed me into the ER
cymbalta.Post8.Sentence7	AE	a lot more weight 
cymbalta.Post9.Sentence1	AE	Sweating
cymbalta.Post9.Sentence1	AE	dry mouth
cymbalta.Post9.Sentence1	AE	anxiety
cymbalta.Post9.Sentence1	AE	brain zaps
cymbalta.Post9.Sentence1	AE	dizziness
cymbalta.Post9.Sentence1	AE	foggy
cymbalta.Post9.Sentence1	AE	anger
cymbalta.Post9.Sentence1	AE	no sex drive
cymbalta.Post9.Sentence2	AE	nausea
cymbalta.Post9.Sentence2	AE	weight gain
cymbalta.Post9.Sentence2	AE	throat pain
cymbalta.Post9.Sentence2	AE	exhaustion
cymbalta.Post10.Sentence1	SSI	depressed
cymbalta.Post10.Sentence4	AE	About 1 a. m I jolted up out of bed
cymbalta.Post10.Sentence5	AE	heart was racing
cymbalta.Post10.Sentence5	AE	cold and hot at the same time
cymbalta.Post10.Sentence6	AE	Couldn't catch my breath
cymbalta.Post10.Sentence7	AE	felt disoriented
cymbalta.Post11.Sentence1	AE	WEIGHT GAIN
cymbalta.Post11.Sentence1	AE	Abdominal cramping
cymbalta.Post11.Sentence1	AE	FATIGUE
cymbalta.Post11.Sentence1	AE	headaches
cymbalta.Post11.Sentence1	AE	diarrhea
cymbalta.Post11.Sentence1	AE	constipation
cymbalta.Post11.Sentence1	AE	water retention
cymbalta.Post11.Sentence15	SSI	depressed
cymbalta.Post12.Sentence1	AE	In the beginning, extreme nausea
cymbalta.Post12.Sentence3	AE	Horrid hot flashes
cymbalta.Post12.Sentence3	AE	sweating at night
cymbalta.Post12.Sentence5	AE	became "flat"
cymbalta.Post12.Sentence5	AE	became a recluse
cymbalta.Post12.Sentence6	AE	legs became restless
cymbalta.Post12.Sentence6	AE	felt tight
cymbalta.Post13.Sentence1	AE	nonstop headache
cymbalta.Post13.Sentence1	AE	constipation
cymbalta.Post13.Sentence1	AE	racing thoughts
cymbalta.Post13.Sentence1	AE	insomnia
cymbalta.Post13.Sentence1	AE	annoying muscle twitches at night
cymbalta.Post13.Sentence1	AE	an all-around lack of well being
cymbalta.Post14.Sentence2	AE	feel very very weak
cymbalta.Post14.Sentence2	AE	tired
cymbalta.Post16.Sentence1	AE	Difficulty Urinating
cymbalta.Post16.Sentence1	AE	Nausea
cymbalta.Post16.Sentence1	AE	No Taste For Food
cymbalta.Post16.Sentence1	AE	General Apathy
cymbalta.Post16.Sentence3	AE	could hardly eat
cymbalta.Post16.Sentence4	AE	anxiety worse
cymbalta.Post16.Sentence4	AE	quicker to anger than usual
cymbalta.Post16.Sentence5	AE	did not care about anyone or anything anymore
cymbalta.Post16.Sentence6	SSI	anxiety
cymbalta.Post18.Sentence1	AE	Insomnia
cymbalta.Post18.Sentence1	AE	dizzy
cymbalta.Post18.Sentence1	AE	anxiety
cymbalta.Post18.Sentence1	AE	dry mouth
cymbalta.Post18.Sentence1	AE	muscle aches
cymbalta.Post18.Sentence1	AE	lack of concentraction
cymbalta.Post18.Sentence1	AE	memory loss
cymbalta.Post18.Sentence1	AE	whole body is numb
cymbalta.Post18.Sentence3	AE	anxiety was starting to get worse
cymbalta.Post19.Sentence1	AE	Uncontrolable crying
cymbalta.Post19.Sentence1	AE	dark thoughts
cymbalta.Post19.Sentence1	AE	exploded at anyone who looked at me wrong
cymbalta.Post19.Sentence1	AE	gained 40+ pounds 
cymbalta.Post19.Sentence3	AE	afraid of myself
cymbalta.Post19.Sentence6	AE	hospitalized
cymbalta.Post20.Sentence1	AE	CONSTANT HEADACHE
cymbalta.Post20.Sentence1	AE	HAIR LOSS
cymbalta.Post20.Sentence1	AE	EXTREME WEIGHT GAIN
cymbalta.Post20.Sentence3	SSI	TRIED SUICIDE
cymbalta.Post20.Sentence9	AE	HAIR WAS SHEDDING 
cymbalta.Post20.Sentence9	AE	DULL HEADACHE CONSTANTLY
cymbalta.Post20.Sentence10	AE	PUT ON AT LEAST 30 LBS 
cymbalta.Post21.Sentence1	AE	Brain zaps
cymbalta.Post21.Sentence1	AE	grinding my teeth
cymbalta.Post21.Sentence1	AE	night sweats
cymbalta.Post21.Sentence1	AE	constant shaking of my hands and limbs
cymbalta.Post21.Sentence1	AE	not being able to stop my Head going into tremours
cymbalta.Post21.Sentence1	AE	insomnia
cymbalta.Post21.Sentence1	AE	constant fatigue
cymbalta.Post21.Sentence1	AE	headaches
cymbalta.Post21.Sentence1	AE	hair falling out
cymbalta.Post21.Sentence1	AE	forgetfulness
cymbalta.Post21.Sentence1	AE	sore jaw
cymbalta.Post22.Sentence1	AE	Insomnia
cymbalta.Post22.Sentence1	AE	headaches
cymbalta.Post22.Sentence1	AE	nightmares
cymbalta.Post22.Sentence3	AE	nightmares
cymbalta.Post22.Sentence4	AE	nightmares
cymbalta.Post22.Sentence5	AE	wanted to cry
cymbalta.Post22.Sentence6	AE	can't sleep
cymbalta.Post22.Sentence6	AE	don't feel tired at bedtime
cymbalta.Post22.Sentence7	AE	worst headaches
cymbalta.Post22.Sentence7	AE	right eye is blurry
cymbalta.Post23.Sentence1	AE	unable to have orgasm
cymbalta.Post23.Sentence1	AE	loss of all emotion
cymbalta.Post23.Sentence1	AE	insomnia
cymbalta.Post23.Sentence1	AE	forgetfulness
cymbalta.Post23.Sentence1	AE	loss of appetite
cymbalta.Post23.Sentence2	AE	loss of sex drive
cymbalta.Post24.Sentence1	AE	Depression
cymbalta.Post24.Sentence1	AE	major nausea
cymbalta.Post24.Sentence1	AE	shaking
cymbalta.Post24.Sentence1	AE	heart arrhythmia
cymbalta.Post24.Sentence1	AE	trouble sleeping
cymbalta.Post24.Sentence1	AE	dizziness
cymbalta.Post24.Sentence1	AE	fuzzy brain
cymbalta.Post24.Sentence1	AE	memory loss
cymbalta.Post24.Sentence1	AE	feeling faint
cymbalta.Post24.Sentence5	AE	heart fibrillation
cymbalta.Post25.Sentence1	AE	Extreme fatige
cymbalta.Post25.Sentence1	AE	sweating
cymbalta.Post25.Sentence1	AE	nightmares
cymbalta.Post25.Sentence2	AE	thoughts of suicide
cymbalta.Post25.Sentence2	AE	feel a horrible despair
cymbalta.Post25.Sentence3	AE	Mood swings
cymbalta.Post25.Sentence3	AE	extreme anger
cymbalta.Post25.Sentence3	AE	leg pain
cymbalta.Post26.Sentence1	AE	Short-term memory loss
cymbalta.Post26.Sentence1	AE	shortened attention span
cymbalta.Post26.Sentence1	AE	depression
cymbalta.Post26.Sentence1	AE	suicidal thoughts
cymbalta.Post26.Sentence1	AE	stutter
cymbalta.Post26.Sentence1	AE	always tired
cymbalta.Post26.Sentence1	AE	nightmares
cymbalta.Post26.Sentence1	AE	paranoia
cymbalta.Post26.Sentence1	AE	extreme moods
cymbalta.Post26.Sentence3	AE	somewhat bipolar
cymbalta.Post26.Sentence3	AE	annoyingly happy and jumpy, but after two hours of taking it, I felt the same, and after two more hours, I was extremely depressed
cymbalta.Post26.Sentence4	AE	took more to hold my attention 
cymbalta.Post26.Sentence4	AE	couldn't remember things that happened
cymbalta.Post26.Sentence5	AE	stuttering
cymbalta.Post26.Sentence6	AE	stutter
cymbalta.Post26.Sentence6	AE	forget what I was saying
cymbalta.Post26.Sentence9	SSI	memory loss
cymbalta.Post26.Sentence9	SSI	stutter
cymbalta.Post26.Sentence9	SSI	attention span
cymbalta.Post26.Sentence9	SSI	depression.
cymbalta.Post27.Sentence1	AE	Nausea
cymbalta.Post27.Sentence1	AE	Insomnia
cymbalta.Post27.Sentence1	AE	Constipation
cymbalta.Post27.Sentence1	AE	Crying
cymbalta.Post27.Sentence1	AE	Dry Mouth
cymbalta.Post27.Sentence1	AE	Sexual
cymbalta.Post27.Sentence1	AE	Worsening Depression
cymbalta.Post27.Sentence1	AE	Thoughts of Suicide
cymbalta.Post27.Sentence1	AE	Jaw Clenching
cymbalta.Post27.Sentence1	AE	Heart Racing
cymbalta.Post27.Sentence1	AE	Speeding
cymbalta.Post27.Sentence4	AE	felt as "drugged" 
cymbalta.Post27.Sentence4	AE	nervous
cymbalta.Post27.Sentence4	AE	speeding
cymbalta.Post27.Sentence7	AE	woke up after three hours sleep each of the four nights
cymbalta.Post27.Sentence7	AE	could not get back to sleep
cymbalta.Post27.Sentence8	AE	"speeding" the whole time
cymbalta.Post27.Sentence9	SSI	depressed
cymbalta.Post27.Sentence9	SSI	depression
cymbalta.Post28.Sentence1	AE	Dizziness
cymbalta.Post28.Sentence1	AE	nausea
cymbalta.Post28.Sentence1	AE	headache
cymbalta.Post28.Sentence1	AE	buzzing noise in head
cymbalta.Post28.Sentence5	AE	felt so awful
cymbalta.Post28.Sentence7	AE	Head is so mucked up
cymbalta.Post28.Sentence7	AE	barely move
cymbalta.Post29.Sentence1	AE	Extreme fatigue
cymbalta.Post29.Sentence1	AE	drowsiness
cymbalta.Post29.Sentence1	AE	5lb weight gain
cymbalta.Post29.Sentence2	AE	gained 30 lbs
cymbalta.Post29.Sentence2	SSI	depression
cymbalta.Post30.Sentence2	SSI	depression
cymbalta.Post31.Sentence2	AE	Loss of appetite
cymbalta.Post31.Sentence2	AE	metal taste in mouth
cymbalta.Post31.Sentence2	AE	weightloss
cymbalta.Post31.Sentence2	AE	headache
cymbalta.Post31.Sentence2	AE	disoriented
cymbalta.Post31.Sentence5	AE	felt horrible
cymbalta.Post31.Sentence5	AE	mouth tasted like metal
cymbalta.Post31.Sentence5	AE	could not sleep for days
cymbalta.Post32.Sentence1	AE	lost feelings of joy
cymbalta.Post32.Sentence1	AE	could not focus
cymbalta.Post32.Sentence1	AE	weight loss
cymbalta.Post32.Sentence1	AE	no cares for anything 
cymbalta.Post32.Sentence2	AE	deep,scary thoughts 
cymbalta.Post33.Sentence1	AE	Sleep
cymbalta.Post33.Sentence2	AE	unable to rest
cymbalta.Post33.Sentence3	AE	so sleepy
cymbalta.Post33.Sentence5	AE	Had to be put on valium so I could eat
cymbalta.Post33.Sentence8	AE	Don't want to eat
cymbalta.Post33.Sentence9	AE	Hazy
cymbalta.Post33.Sentence9	AE	do not care attitude
cymbalta.Post33.Sentence10	AE	Felt like I was sitting in a chair watching the world go by
cymbalta.Post34.Sentence1	AE	insomnia
cymbalta.Post34.Sentence1	AE	vivid dreams
cymbalta.Post34.Sentence1	AE	syncope
cymbalta.Post34.Sentence1	AE	a detached from the body feeling
cymbalta.Post34.Sentence1	AE	confusion
cymbalta.Post34.Sentence1	AE	restlessness
cymbalta.Post34.Sentence1	AE	shaky
cymbalta.Post34.Sentence1	AE	trembling
cymbalta.Post34.Sentence2	AE	a total of 2 hours of sleep
cymbalta.Post34.Sentence3	AE	felt like an 'acid trip' 
cymbalta.Post34.Sentence4	AE	stuttering
cymbalta.Post34.Sentence4	AE	very confused
cymbalta.Post34.Sentence4	AE	couldn't concentrate
cymbalta.Post34.Sentence5	AE	take me to ER
cymbalta.Post35.Sentence1	AE	dripping in sweat all the time
cymbalta.Post35.Sentence1	AE	extreme fatigue
cymbalta.Post35.Sentence1	AE	mucus coming out of my anus
cymbalta.Post35.Sentence1	AE	feeling like I have to have a bowel movement several times an hour
cymbalta.Post35.Sentence1	AE	constipation
cymbalta.Post35.Sentence1	SSI	depression
cymbalta.Post35.Sentence3	AE	vision problems
cymbalta.Post36.Sentence1	AE	Sweating
cymbalta.Post36.Sentence1	AE	Heart Papitations
cymbalta.Post36.Sentence1	AE	Headache
cymbalta.Post36.Sentence1	AE	dizziness
cymbalta.Post36.Sentence1	AE	sore throat
cymbalta.Post36.Sentence1	AE	very cold
cymbalta.Post36.Sentence1	AE	Major flushing feelings in my head
cymbalta.Post36.Sentence1	AE	Dizzy feeling
cymbalta.Post36.Sentence1	AE	Flue like symptoms
cymbalta.Post36.Sentence1	AE	High degree of shaking
cymbalta.Post36.Sentence1	AE	bleeding in stool
cymbalta.Post36.Sentence1	AE	throwing up
cymbalta.Post37.Sentence1	AE	brain zaps
cymbalta.Post37.Sentence1	AE	excellerated heart rate
cymbalta.Post37.Sentence1	AE	bad dreams
cymbalta.Post37.Sentence1	AE	night sweating
cymbalta.Post37.Sentence1	AE	tingling of hands and feet
cymbalta.Post37.Sentence1	AE	weight gain 
cymbalta.Post37.Sentence1	AE	feeling hungry all the time
cymbalta.Post38.Sentence1	AE	Severe fatigue
cymbalta.Post38.Sentence1	AE	problems staying asleep
cymbalta.Post38.Sentence1	AE	slight nausea
cymbalta.Post38.Sentence2	AE	have been in bed the entire time
cymbalta.Post38.Sentence3	AE	severely fatigued
cymbalta.Post38.Sentence3	AE	flu-like symptoms
cymbalta.Post38.Sentence4	SSI	depression
cymbalta.Post39.Sentence1	AE	achiness
cymbalta.Post39.Sentence1	AE	tiredness
cymbalta.Post39.Sentence1	AE	restlessness
cymbalta.Post39.Sentence1	AE	blurry vision
cymbalta.Post39.Sentence1	AE	tingling in arms
cymbalta.Post39.Sentence1	AE	increased anxiety
cymbalta.Post39.Sentence1	AE	high blood pressure
cymbalta.Post39.Sentence1	AE	belching
cymbalta.Post39.Sentence1	AE	heartburn
cymbalta.Post39.Sentence1	AE	loss of appetite
cymbalta.Post39.Sentence1	AE	strange taste in mouth
cymbalta.Post39.Sentence1	AE	alternating hot and cold spells
cymbalta.Post39.Sentence1	AE	headaches
cymbalta.Post39.Sentence1	AE	loss of feeling during sex
cymbalta.Post39.Sentence4	AE	feel like sleeping all day
cymbalta.Post39.Sentence4	AE	difficulty sleeping for more than 1 hour at a time
cymbalta.Post39.Sentence5	AE	aches and pains as if I have the flu
cymbalta.Post40.Sentence1	AE	Fainting
cymbalta.Post40.Sentence1	AE	nervousness
cymbalta.Post40.Sentence1	AE	nausea
cymbalta.Post40.Sentence1	AE	insomnia
cymbalta.Post40.Sentence1	AE	sweating
cymbalta.Post40.Sentence2	SSI	depression
cymbalta.Post40.Sentence2	SSI	anxiety
cymbalta.Post40.Sentence3	AE	don't see how I can possibly function 
cymbalta.Post41.Sentence1	AE	terrible night sweats
cymbalta.Post41.Sentence1	AE	headaches
cymbalta.Post41.Sentence1	AE	dizziness
cymbalta.Post41.Sentence1	AE	out of sorts feeling
cymbalta.Post41.Sentence2	AE	tendons on both arms started hurting by the elbow
cymbalta.Post41.Sentence2	AE	extreme fatigue
cymbalta.Post41.Sentence2	AE	heaviness 
cymbalta.Post41.Sentence2	AE	pain in the calves of my legs
cymbalta.Post41.Sentence3	AE	acid reflux
cymbalta.Post41.Sentence3	AE	bowel movements 5 times in the morning
cymbalta.Post41.Sentence3	AE	abdominal cramping
cymbalta.Post41.Sentence3	AE	no appetite
cymbalta.Post41.Sentence5	AE	erosive esophagus
cymbalta.Post41.Sentence6	AE	stuffed up nose
cymbalta.Post41.Sentence6	AE	constant cough
cymbalta.Post41.Sentence6	AE	went to ER
cymbalta.Post41.Sentence7	AE	fast heart rate
cymbalta.Post41.Sentence7	AE	poor circulation
cymbalta.Post41.Sentence8	SSI	depressed
cymbalta.Post41.Sentence10	AE	felt worse
cymbalta.Post41.Sentence13	AE	bad pain in my right arm
cymbalta.Post41.Sentence13	AE	pain is heaviness
cymbalta.Post41.Sentence13	AE	electic shocks
cymbalta.Post41.Sentence14	AE	sweating stopped
cymbalta.Post41.Sentence14	AE	diarreha
cymbalta.Post41.Sentence14	AE	nausea
cymbalta.Post41.Sentence14	AE	pain all over my body
cymbalta.Post42.Sentence1	AE	vivid dreams
cymbalta.Post42.Sentence1	AE	nightmares
cymbalta.Post42.Sentence1	AE	night sweats
cymbalta.Post42.Sentence1	AE	loss of libido 
cymbalta.Post42.Sentence1	AE	constipation
cymbalta.Post42.Sentence1	AE	occational brain zaps
cymbalta.Post42.Sentence1	AE	weight loss
cymbalta.Post42.Sentence1	AE	 a ton of weight gain
cymbalta.Post43.Sentence1	AE	10 lb weight gain
cymbalta.Post43.Sentence1	AE	increased amt panic attacks
cymbalta.Post43.Sentence1	AE	anxiety
cymbalta.Post44.Sentence1	AE	feel wired
cymbalta.Post44.Sentence1	AE	feel homicidal
cymbalta.Post44.Sentence1	AE	agitated
cymbalta.Post44.Sentence1	AE	no appetite
cymbalta.Post44.Sentence1	AE	confused
cymbalta.Post44.Sentence2	SSI	 horrible feeling
cymbalta.Post45.Sentence1	AE	terrible acid reflux 
cymbalta.Post45.Sentence1	AE	constipation
cymbalta.Post45.Sentence1	AE	stomach ache 24/7
cymbalta.Post45.Sentence1	AE	rectal bleeding
cymbalta.Post45.Sentence3	AE	bleeding
cymbalta.Post45.Sentence3	AE	lining of my stomach was inflammed
cymbalta.Post45.Sentence5	AE	gastro-intestinal system is screwed up
cymbalta.Post47.Sentence2	AE	inability to get an erection
cymbalta.Post47.Sentence3	AE	increases anxiety 
cymbalta.Post47.Sentence4	AE	emotional upset at all times
cymbalta.Post47.Sentence5	AE	Bizarre sensations of profound guilt and regret about incidents from the past
cymbalta.Post47.Sentence6	AE	on the verge of tears at all times
cymbalta.Post47.Sentence7	AE	constant emotional upset
cymbalta.Post47.Sentence7	AE	frustrating memory lapses
cymbalta.Post47.Sentence7	AE	a dramatic compromise in my cognitive abilities
cymbalta.Post47.Sentence8	SSI	severe and chronic lower back pain
cymbalta.Post47.Sentence8	SSI	 Fibromyalgia 
cymbalta.Post47.Sentence8	SSI	depression
cymbalta.Post47.Sentence9	SSI	 constant pain
cymbalta.Post48.Sentence1	AE	raging maniac
cymbalta.Post48.Sentence1	AE	nausea
cymbalta.Post48.Sentence1	AE	cold/hot flashes
cymbalta.Post48.Sentence2	AE	out of control
cymbalta.Post48.Sentence2	AE	disorientated
cymbalta.Post48.Sentence3	AE	headache
cymbalta.Post48.Sentence3	AE	crying
cymbalta.Post48.Sentence3	AE	insomnia
cymbalta.Post49.Sentence1	AE	agitation
cymbalta.Post49.Sentence1	AE	hostility
cymbalta.Post49.Sentence1	AE	suicidial thoughts
cymbalta.Post49.Sentence1	AE	increased pain
cymbalta.Post49.Sentence1	AE	increased depression
cymbalta.Post49.Sentence1	AE	muscle spasams in legs and feet
cymbalta.Post49.Sentence1	AE	dry eye
cymbalta.Post49.Sentence1	AE	increased blood pressure
cymbalta.Post49.Sentence1	AE	heart palpitations
cymbalta.Post49.Sentence1	AE	increased anxiety
cymbalta.Post49.Sentence1	SSI	pain
cymbalta.Post50.Sentence2	SSI	depression 
cymbalta.Post50.Sentence2	SSI	anxiety
cymbalta.Post50.Sentence3	SSI	depression
cymbalta.Post50.Sentence3	SSI	anxiety
cymbalta.Post50.Sentence4	AE	became a zombie, robot
cymbalta.Post50.Sentence5	AE	didn't truly feel, or really care about things I had a passion for
cymbalta.Post50.Sentence6	AE	less life
cymbalta.Post50.Sentence6	SSI	anxiety
cymbalta.Post50.Sentence6	SSI	depression
cymbalta.Post50.Sentence7	AE	Just existed
cymbalta.Post50.Sentence8	AE	Went through motions
cymbalta.Post50.Sentence10	AE	losing track of what I wanted to say
cymbalta.Post50.Sentence10	AE	feeling of numbness
cymbalta.Post50.Sentence10	AE	constant need to sleep
cymbalta.Post50.Sentence11	AE	feel tired
cymbalta.Post50.Sentence14	AE	want to feel
cymbalta.Post50.Sentence14	SSI	depression
cymbalta.Post51.Sentence2	AE	Totally horse tranq knocked out for 12hrs
cymbalta.Post51.Sentence2	AE	couldn't focus on anything
cymbalta.Post51.Sentence2	AE	laid down and stayed there all day
cymbalta.Post51.Sentence2	AE	diarrhoea a few times
cymbalta.Post51.Sentence3	AE	slept for another 12hrs
cymbalta.Post52.Sentence1	AE	Profuse sweating
cymbalta.Post52.Sentence2	AE	hot flashes
cymbalta.Post52.Sentence2	AE	drowsy all of the time
cymbalta.Post52.Sentence2	AE	brain fog
cymbalta.Post52.Sentence2	AE	inability to concentrate
cymbalta.Post52.Sentence2	AE	loss of sex drive
cymbalta.Post52.Sentence2	AE	weight gain
cymbalta.Post52.Sentence2	AE	constipation
cymbalta.Post52.Sentence2	AE	muscle cramps
cymbalta.Post52.Sentence2	AE	eye floaters
cymbalta.Post52.Sentence10	AE	barely walk up a couple of stairs
cymbalta.Post52.Sentence10	AE	fatigue within my muscles
cymbalta.Post53.Sentence2	AE	getting agitated easily
cymbalta.Post53.Sentence2	AE	hair is shedding way more than usual
cymbalta.Post53.Sentence3	AE	sweated like crazy
cymbalta.Post53.Sentence3	AE	felt even more depressed than ever
cymbalta.Post53.Sentence3	AE	became anti social
cymbalta.Post53.Sentence3	AE	anxiety worsened
cymbalta.Post54.Sentence1	AE	felt like I was in a fog
cymbalta.Post54.Sentence2	AE	completely depleted of all energy
cymbalta.Post54.Sentence3	AE	kept me up all night
cymbalta.Post54.Sentence6	AE	Feeling this out of control
cymbalta.Post55.Sentence1	AE	Nausea
cymbalta.Post55.Sentence2	AE	Lots of nausea
cymbalta.Post55.Sentence3	AE	marked reduction in sexual response and sensation
cymbalta.Post55.Sentence4	AE	spells of dizziness not associated with a change in position 
cymbalta.Post55.Sentence5	SSI	depression
cymbalta.Post56.Sentence1	SSI	depression
cymbalta.Post56.Sentence1	SSI	Claritin side effects
cymbalta.Post56.Sentence2	AE	extreme anger
cymbalta.Post56.Sentence2	AE	road rage
cymbalta.Post56.Sentence3	AE	screamed at a stranger 
cymbalta.Post56.Sentence5	AE	behaviors are not like me at all
cymbalta.Post57.Sentence1	AE	horrible migraine
cymbalta.Post57.Sentence1	AE	dizziness
cymbalta.Post57.Sentence1	AE	nausea
cymbalta.Post57.Sentence1	AE	ringing in the ears
cymbalta.Post57.Sentence2	AE	migraine is still with me
cymbalta.Post59.Sentence1	AE	felt physically ill
cymbalta.Post59.Sentence2	AE	general stupor
cymbalta.Post59.Sentence3	AE	Lethargy
cymbalta.Post59.Sentence3	AE	significant effects on short-term memory
cymbalta.Post59.Sentence3	AE	affecting my ability to work efficiently
cymbalta.Post60.Sentence1	AE	Brain zaps
cymbalta.Post60.Sentence1	AE	dizziness
cymbalta.Post60.Sentence1	AE	couldn't sleep
cymbalta.Post61.Sentence1	AE	Irritability
cymbalta.Post61.Sentence1	AE	sleeplessness
